Index,Price,Currency,Condition,Vehicle_brand,Vehicle_model,Vehicle_version,Vehicle_generation,Production_year,Mileage_km,Power_HP,Displacement_cm3,Fuel_type,CO2_emissions,Drive,Transmission,Type,Doors_number,Colour,Origin_country,First_owner,First_registration_date,Offer_publication_date,Offer_location,Features
687,18900,PLN,Used,Alfa Romeo,159,1.9JTDM Impression,,2010,233000.0,120.0,1910.0,Diesel,157.0,Front wheels,Manual,sedan,4.0,black,Belgium,,,26/04/2021,"Płock, Mazowieckie","['ABS', 'Electric front windows', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'Rear parking sensors', 'Electric rear windows', 'Automatic air conditioning', 'Air curtains', 'Heated side mirrors', 'Rear side airbags', 'Leather upholstery', 'Front parking sensors', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Rain sensor', 'Electrochromic side mirrors', 'ESP(stabilization of the track)', 'Dual zone air conditioning', 'MP3', 'Airbag protecting the knees', 'Tinted windows', 'Cruise control', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Twilight sensor', 'Electrochromic rear view mirror', 'AUX socket', 'On-board computer', 'GPS navigation', 'Front side airbags', 'Fog lights', 'Multifunction steering wheel']"
688,33800,PLN,Used,Alfa Romeo,Giulietta,,,2014,134000.0,150.0,1956.0,Diesel,,Front wheels,Manual,compact,5.0,other,,Yes,,28/04/2021,"Gniezno - 62-200 Gniezno, gnieźnieński, Wielkopolskie (Polska)","['ABS', 'Alloy wheels', 'Rain sensor', 'Electrically adjustable mirrors', 'Multifunction steering wheel', 'Dual zone air conditioning', 'Passengers airbag', 'Rear side airbags', 'Cruise control', 'Heated side mirrors', 'Daytime running lights', 'Electrochromic rear view mirror', 'Air curtains', 'Factory radio', 'ASR (traction control)', 'Alarm', 'Rear parking sensors', 'Electric front windows', 'Manual air conditioning', 'On-board computer', 'Airbag protecting the knees', 'CD', 'Velor upholstery', 'Isofix', 'Bluetooth', 'AUX socket', 'MP3', 'ESP(stabilization of the track)', 'Central locking', 'Rear parking sensors', 'Electric rear windows', 'Automatic air conditioning', 'Drivers airbag', 'Front side airbags', 'Fog lights', 'Power steering', 'LED lights', 'Twilight sensor', 'USB socket', 'Speed limiter']"
689,13500,PLN,Used,Alfa Romeo,159,1.9JTDM Progression,,2008,246000.0,120.0,1910.0,Diesel,157.0,Front wheels,Manual,station_wagon,4.0,silver,,,,02/05/2021,"Katowice, Śląskie, Śródmieście","['ABS', 'Electric front windows', 'Passengers airbag', 'Alarm', 'Parking assistant', 'Electric rear windows', 'Tinted windows', 'CD', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Bluetooth', 'Automatic air conditioning', 'Leather upholstery', 'Central locking', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'Rear parking sensors', 'Dual zone air conditioning', 'Cruise control']"
690,20700,PLN,Used,Alfa Romeo,Brera,2.4JTDM Sky View,,2006,237000.0,200.0,2387.0,Diesel,242.0,Front wheels,Manual,compact,3.0,black,,,,26/04/2021,"XXXXX - XX-XXX Płock, Mazowieckie (Polska)","['ABS', 'Drivers airbag', 'Alloy wheels', 'ESP(stabilization of the track)', 'On-board computer', 'Cruise control', 'Central locking', 'Factory radio', 'ASR (traction control)', 'Automatic air conditioning', 'Rear side airbags', 'Immobilizer', 'Power steering', 'Panoramic roof', 'Dual zone air conditioning', 'Sunroof']"
691,15900,PLN,Used,Alfa Romeo,159,,,2008,225000.0,120.0,1800.0,Gasoline,,Front wheels,Manual,station_wagon,5.0,black,,Yes,,28/04/2021,"Kutno - 99-300 Kutno, kutnowski, Łódzkie (Polska)","['ABS', 'Rain sensor', 'Electric front windows', 'ASR (traction control)', 'Cruise control', 'Twilight sensor', 'ESP(stabilization of the track)', 'Airbag protecting the knees', 'Front side airbags', 'Dual zone air conditioning', 'Alarm', 'Central locking', 'Electric rear windows', 'Rear parking sensors', 'Multifunction steering wheel', 'Electrochromic side mirrors', 'Rear side airbags', 'Passengers airbag', 'Factory radio', 'Leather upholstery', 'Alloy wheels', 'Electrically adjustable mirrors', 'On-board computer', 'Fog lights', 'Power steering', 'Heated side mirrors', 'Air curtains', 'Drivers airbag', 'Automatic air conditioning']"
692,13500,PLN,Used,Alfa Romeo,159,,,2007,264671.0,136.0,1956.0,Diesel,,Front wheels,Manual,station_wagon,4.0,black,Belgium,,05/11/2007,26/04/2021,"Warszawa, Mazowieckie, Wola","['ABS', 'Electric front windows', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'Rear parking sensors', 'Electrically adjustable seats', 'SD socket', 'Automatic air conditioning', 'Air curtains', 'DVD player', 'Front side airbags', 'Fog lights', 'Multifunction steering wheel', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Bluetooth', 'Electrochromic rear view mirror', 'ESP(stabilization of the track)', 'USB socket', 'Dual zone air conditioning', 'MP3', 'Speed limiter', 'Rear side airbags', 'Leather upholstery', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Rain sensor', 'Electric rear windows', 'AUX socket', 'Isofix', 'On-board computer', 'GPS navigation', 'Airbag protecting the knees', 'Roof rails', 'Cruise control']"
693,129700,PLN,Used,Alfa Romeo,Giulia,2.0 Turbo Veloce Q4,,2017,50100.0,280.0,1995.0,Gasoline,156.0,4x4 (permanent),Automatic,sedan,4.0,other,Poland,Yes,05/12/2017,28/04/2021,"ul. Jubilerska 6 - 04-190 Warszawa, Mazowieckie (Polska)","['ABS', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Parking assistant', 'Twilight sensor', 'Electrochromic side mirrors', 'Electrically adjustable seats', 'USB socket', 'Automatic air conditioning', 'Air curtains', 'GPS navigation', 'Front side airbags', 'Xenon lights', 'Multifunction steering wheel', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Bluetooth', 'Front parking sensors', 'Electrochromic rear view mirror', 'ESP(stabilization of the track)', 'Isofix', 'Dual zone air conditioning', 'Shift paddles', 'Heated side mirrors', 'Start-Stop system', 'Leather upholstery', 'Electric front windows', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'Rain sensor', 'Rear parking sensors', 'Electric rear windows', 'AUX socket', 'Rear view camera', 'On-board computer', 'MP3', 'Heated front seats', 'Daytime running lights', 'Cruise control']"
694,19900,PLN,Used,Alfa Romeo,Mito,1.4 Distinctive,,2009,88000.0,80.0,1368.0,Gasoline,138.0,Front wheels,Manual,city_cars,3.0,white,Germany,Yes,,26/04/2021,"szosa Toruńska 45 - 86-300 Grudziądz, Kujawsko-pomorskie (Polska)","['ABS', 'Electric front windows', 'Drivers airbag', 'Power steering', 'Bluetooth', 'ESP(stabilization of the track)', 'USB socket', 'On-board computer', 'Airbag protecting the knees', 'Start-Stop system', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Rear parking sensors', 'AUX socket', 'Isofix', 'Air curtains', 'Front side airbags', 'Velor upholstery', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Electrochromic rear view mirror', 'SD socket', 'Manual air conditioning', 'MP3', 'Rear side airbags']"
695,10999,PLN,Used,Alfa Romeo,159,1.9JTDM Distinctive,,2007,269000.0,150.0,1910.0,Diesel,159.0,Front wheels,Manual,station_wagon,4.0,golden,Germany,,,26/04/2021,"ul. Gen. Hallera 2 - 40-321 Katowice, Śląskie (Polska)","['ABS', 'Electric front windows', 'Drivers airbag', 'Alarm', 'Bluetooth', 'Electric rear windows', 'GPS navigation', 'Fog lights', 'Cruise control', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alloy wheels', 'Rain sensor', 'Automatic air conditioning', 'Aftermarket radio', 'Xenon lights', 'Multifunction steering wheel', 'Central locking', 'Immobilizer', 'Power steering', 'ASR (traction control)', 'Twilight sensor', 'MP3', 'Roof rails', 'Velor upholstery']"
696,2490,PLN,Used,Alfa Romeo,156,2.4 JTD Distinctive,,2001,320000.0,140.0,2387.0,Diesel,,Front wheels,Manual,station_wagon,4.0,silver,,,,26/04/2021,"Opolska 114 - 52-014 Wrocław, Dolnośląskie (Polska)",['Automatic air conditioning']
697,245900,PLN,New,Alfa Romeo,Stelvio,2.0 Turbo Veloce Q4,,2021,1.0,280.0,1995.0,Gasoline,158.0,4x4 (permanent),Automatic,SUV,5.0,blue,,,,04/05/2021,"ul. Fordońska 353 - 85-766 Bydgoszcz, Kujawsko-pomorskie (Polska)","['ABS', 'Automatic air conditioning', 'Dual zone air conditioning']"
698,236900,PLN,New,Alfa Romeo,Stelvio,2.0 Turbo Veloce Q4,,2021,1.0,280.0,1995.0,Gasoline,158.0,4x4 (permanent),Automatic,SUV,5.0,gray,,,,04/05/2021,"ul. Fordońska 353 - 85-766 Bydgoszcz, Kujawsko-pomorskie (Polska)","['ABS', 'Automatic air conditioning', 'Dual zone air conditioning']"
699,35900,PLN,Used,Alfa Romeo,Giulietta,1750 TBi Quadrifoglio Verde,,2010,191000.0,235.0,1742.0,Gasoline,177.0,Front wheels,Manual,compact,5.0,white,Switzerland,Yes,,26/04/2021,"Warszawska 162/2 - 26-600 Radom, Mazowieckie (Polska)","['ABS', 'Electric front windows', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'Rain sensor', 'Electrochromic side mirrors', 'AUX socket', 'Dual zone air conditioning', 'MP3', 'Front side airbags', 'Daytime running lights', 'Xenon lights', 'Cruise control', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Parking assistant', 'Twilight sensor', 'Electric rear windows', 'Isofix', 'On-board computer', 'GPS navigation', 'Rear side airbags', 'LED lights', 'Leather upholstery', 'Multifunction steering wheel', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Bluetooth', 'Rear parking sensors', 'ESP(stabilization of the track)', 'Automatic air conditioning', 'Air curtains', 'Heated side mirrors', 'Tinted windows', 'Fog lights', 'Velor upholstery']"
700,399890,PLN,New,Alfa Romeo,Stelvio,2.9 V6 Bi-Turbo Quadrifoglio Q4,,2020,2.0,510.0,2891.0,Gasoline,,4x4 (attached automatically),Automatic,SUV,5.0,black,,,,04/05/2021,"Połczyńska 33 - 01-377 Warszawa, Bemowo (Polska)","['ABS', 'Central locking', 'Electric rear windows', 'ASR (traction control)', 'Multifunction steering wheel', 'Isofix', 'Heated side mirrors', 'Air curtains', 'Front parking sensors', 'Daytime running lights', 'MP3', 'Leather upholstery', 'Alloy wheels', 'Electrically adjustable mirrors', 'Immobilizer', 'GPS navigation', 'Power steering', 'Electrochromic rear view mirror', 'LED lights', 'Passengers airbag', 'Electrically adjustable seats', 'Active cruise control', 'Automatic air conditioning', 'Rain sensor', 'Electric front windows', 'On-board computer', 'Rear parking sensors', 'Bluetooth', 'Rear view camera', 'ESP(stabilization of the track)', 'Drivers airbag', 'Front side airbags', 'Factory radio', 'Dual zone air conditioning']"
701,209890,PLN,New,Alfa Romeo,Stelvio,2.0 Turbo Veloce Q4,,2021,2.0,280.0,1995.0,Gasoline,,4x4 (attached automatically),Automatic,SUV,5.0,white,Poland,,,04/05/2021,"Połczyńska 33 - 01-377 Warszawa, Bemowo (Polska)","['ABS', 'Central locking', 'Electric rear windows', 'ASR (traction control)', 'Tinted windows', 'Cruise control', 'Twilight sensor', 'Electrochromic side mirrors', 'Speed limiter', 'ESP(stabilization of the track)', 'Air curtains', 'Front parking sensors', 'Blind spot sensor', 'Front side airbags', 'MP3', 'Leather upholstery', 'Alloy wheels', 'Electrically adjustable mirrors', 'Immobilizer', 'GPS navigation', 'Rear parking sensors', 'Multifunction steering wheel', 'Bluetooth', 'Electrochromic rear view mirror', 'Heated side mirrors', 'Rear side airbags', 'Passengers airbag', 'Parking assistant', 'Electrically adjustable seats', 'Daytime running lights', 'Automatic air conditioning', 'Rain sensor', 'Electric front windows', 'On-board computer', 'Heated front seats', 'Fog lights', 'Power steering', 'Isofix', 'Rear view camera', 'LED lights', 'Start-Stop system', 'Drivers airbag', 'Lane assistant', 'USB socket', 'Factory radio', 'Dual zone air conditioning']"
702,399890,PLN,New,Alfa Romeo,Stelvio,2.9 V6 Bi-Turbo Quadrifoglio Q4,,2020,2.0,510.0,2891.0,Gasoline,,4x4 (attached automatically),Automatic,SUV,5.0,black,,,,04/05/2021,"Połczyńska 33 - 01-377 Warszawa, Bemowo (Polska)","['ABS', 'Central locking', 'Electric rear windows', 'ASR (traction control)', 'Multifunction steering wheel', 'Isofix', 'Heated side mirrors', 'Air curtains', 'Front parking sensors', 'Daytime running lights', 'MP3', 'Leather upholstery', 'Alloy wheels', 'Electrically adjustable mirrors', 'Immobilizer', 'GPS navigation', 'Power steering', 'Electrochromic rear view mirror', 'LED lights', 'Passengers airbag', 'Electrically adjustable seats', 'Active cruise control', 'Automatic air conditioning', 'Rain sensor', 'Electric front windows', 'On-board computer', 'Rear parking sensors', 'Bluetooth', 'Rear view camera', 'ESP(stabilization of the track)', 'Drivers airbag', 'Front side airbags', 'Factory radio', 'Dual zone air conditioning']"
703,188890,PLN,New,Alfa Romeo,Stelvio,2.0 Turbo Sprint Q4,,2021,2.0,200.0,1995.0,Gasoline,,4x4 (attached automatically),Automatic,SUV,5.0,black,,,,04/05/2021,"Połczyńska 33 - 01-377 Warszawa, Bemowo (Polska)","['ABS', 'Central locking', 'Electric rear windows', 'ASR (traction control)', 'Multifunction steering wheel', 'Bluetooth', 'AUX socket', 'Heated side mirrors', 'Rear side airbags', 'Passengers airbag', 'Lane assistant', 'Front side airbags', 'Factory radio', 'Dual zone air conditioning', 'Alloy wheels', 'Electrically adjustable mirrors', 'Immobilizer', 'Tinted windows', 'Power steering', 'Isofix', 'Rear view camera', 'LED lights', 'Start-Stop system', 'Drivers airbag', 'Blind spot sensor', 'Daytime running lights', 'MP3', 'Rain sensor', 'Electric front windows', 'On-board computer', 'Rear parking sensors', 'Twilight sensor', 'Electrochromic rear view mirror', 'Speed limiter', 'ESP(stabilization of the track)', 'Air curtains', 'Front parking sensors', 'USB socket', 'Active cruise control', 'Automatic air conditioning']"
704,188890,PLN,New,Alfa Romeo,Stelvio,2.0 Turbo Sprint Q4,,2021,2.0,200.0,1995.0,Gasoline,,4x4 (attached automatically),Automatic,SUV,5.0,gray,,,,04/05/2021,"Połczyńska 33 - 01-377 Warszawa, Bemowo (Polska)","['ABS', 'Central locking', 'Electric rear windows', 'ASR (traction control)', 'Multifunction steering wheel', 'Bluetooth', 'AUX socket', 'Heated side mirrors', 'Rear side airbags', 'Passengers airbag', 'Lane assistant', 'Front side airbags', 'Factory radio', 'Dual zone air conditioning', 'Alloy wheels', 'Electrically adjustable mirrors', 'Immobilizer', 'Tinted windows', 'Power steering', 'Isofix', 'Rear view camera', 'LED lights', 'Start-Stop system', 'Drivers airbag', 'Blind spot sensor', 'Daytime running lights', 'MP3', 'Rain sensor', 'Electric front windows', 'On-board computer', 'Rear parking sensors', 'Twilight sensor', 'Electrochromic rear view mirror', 'Speed limiter', 'ESP(stabilization of the track)', 'Air curtains', 'Front parking sensors', 'USB socket', 'Active cruise control', 'Automatic air conditioning']"
705,7300,PLN,Used,Alfa Romeo,147,1.6 T.S Progression,,2006,190940.0,120.0,1598.0,Gasoline,194.0,Front wheels,Manual,compact,3.0,black,,,,26/04/2021,"Kazimierza Wielkiego - 32-100 Proszowice, proszowicki, Małopolskie (Polska)","['ABS', 'Electric front windows', 'Drivers airbag', 'Power steering', 'On-board computer', 'Fog lights', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'ASR (traction control)', 'Air curtains', 'Multifunction steering wheel', 'Central locking', 'Immobilizer', 'Factory radio', 'Manual air conditioning', 'MP3']"
706,17900,PLN,Used,Alfa Romeo,Mito,1.4 16V,,2009,164000.0,95.0,1368.0,Gasoline,138.0,Front wheels,Manual,compact,3.0,brown,Germany,,,26/04/2021,"Michałów 63a - 98-220 Zduńska Wola, zduńskowolski, Łódzkie (Polska)","['ABS', 'Electric front windows', 'Drivers airbag', 'Power steering', 'Rain sensor', 'AUX socket', 'Air curtains', 'Front side airbags', 'Manual air conditioning', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alloy wheels', 'Twilight sensor', 'Isofix', 'MP3', 'Rear side airbags', 'Central locking', 'Immobilizer', 'Factory radio', 'ASR (traction control)', 'ESP(stabilization of the track)', 'On-board computer', 'Heated side mirrors', 'Rear parking sensors']"
707,39900,PLN,Used,Alfa Romeo,Giulietta,,,2015,159800.0,149.0,1956.0,Diesel,110.0,Front wheels,Manual,compact,4.0,silver,,,,26/04/2021,"Kawaleryjska 19a - 15-325 Białystok, Kawaleryjskie (Polska)","['ABS', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Bluetooth', 'Rear parking sensors', 'Electric rear windows', 'SD socket', 'Isofix', 'Manual air conditioning', 'GPS navigation', 'Tinted windows', 'LED lights', 'Leather upholstery', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Rain sensor', 'Panoramic roof', 'ESP(stabilization of the track)', 'USB socket', 'Automatic air conditioning', 'On-board computer', 'Heated side mirrors', 'Start-Stop system', 'Fog lights', 'Cruise control', 'Electric front windows', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'Twilight sensor', 'Electrochromic rear view mirror', 'AUX socket', 'Hook', 'Dual zone air conditioning', 'Air curtains', 'Front side airbags', 'Daytime running lights', 'Xenon lights', 'Multifunction steering wheel']"
708,17900,PLN,Used,Alfa Romeo,Mito,,,2012,159000.0,85.0,1368.0,Gasoline,,Front wheels,Manual,small_cars,3.0,black,,Yes,,26/04/2021,"Dębica, dębicki, Podkarpackie","['ABS', 'Electric front windows', 'Factory radio', 'Alloy wheels', 'Velor upholstery', 'CD', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'Central locking', 'Passengers airbag', 'Alarm', 'Manual air conditioning']"
709,152799,PLN,Used,Alfa Romeo,Stelvio,,,2018,22930.0,280.0,1995.0,Gasoline,,4x4 (attached automatically),Automatic,SUV,5.0,white,Poland,,06/03/2019,04/05/2021,"ul.Malownicza 29 - 02-272 Warszawa, Ochota (Polska)","['ABS', 'Alarm', 'Electric rear windows', 'USB socket', 'Multifunction steering wheel', 'Front parking sensors', 'Heated front seats', 'Start-Stop system', 'Power steering', 'Drivers airbag', 'Rain sensor', 'ESP(stabilization of the track)', 'Bluetooth', 'Automatic air conditioning', 'Rear parking sensors', 'Factory radio', 'Leather upholstery', 'Central locking', 'Passengers airbag', 'Electric front windows', 'Alloy wheels', 'Rear view camera', 'On-board computer', 'MP3', 'GPS navigation', 'Cruise control']"
710,3999,PLN,Used,Alfa Romeo,156,1.9 JTD Impression,,2005,273000.0,115.0,1910.0,Diesel,,Front wheels,Manual,station_wagon,4.0,other,,,,26/04/2021,"Stary Brześć 23 B - 87-880 Brześć Kujawski, włocławski, Kujawsko-pomorskie (Polska)","['ABS', 'Electric front windows', 'Drivers airbag', 'Alloy wheels', 'Leather upholstery', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Automatic air conditioning', 'Multifunction steering wheel', 'Central locking', 'Immobilizer', 'Power steering', 'On-board computer']"
